action,id,report_number,object_class,time,x,y,speed,nextx,nexty
point,448,16,1,15,16287.00585,14043.50829,504.5,16800,13876
point,447,16,0,15,11853.57439,21366.80388,504,11552,21140
point,446,16,5,15,12919.20604,14370.63946,31.53125,12855,14415
point,445,16,1,15,11335.90281,24052.73556,336,11455,23778
point,1183,16,2,15,13870.40349,10343.56507,252.25,13868,10359
point,443,16,0,15,7231.281968,14864.04205,448,7289,14886
point,442,16,2,15,10358.37785,19622.10034,252.25,10358,19559
point,441,16,0,15,8935.327877,15371.37767,252,8752,16404
point,1295,16,0,15,13380.78507,12527.8533,168,13220,12936
point,439,16,0,15,19153.42089,24914.91152,672,18906,24628
point,438,16,3,15,7539.324645,18816.84708,126.125,7624,18719
disappearpoint,437,15,0,15,13458,14341,0,13458,14341
point,436,16,1,15,8540.371491,19636.85115,336,8405,19607
point,435,16,0,15,10233.31629,17857.91074,672,10254,17860
point,1256,16,0,15,13078.56505,14447.18919,298,13134,14500
point,433,16,0,15,9968.61304,7968.48893,448,9701,8237
point,432,16,2,15,12773.03847,23720.3683,252.25,12376,23310
point,431,16,5,15,11813.23502,28261.06897,31.53125,11905,28288
point,430,16,4,15,8545.198388,16096.23791,63.0625,8598,16032
point,429,16,0,15,7624.733049,14340.66447,298,7576,14265
point,428,16,3,15,11810.63193,17116.23008,126.125,11977,17340
point,1333,16,0,15,11122.72835,24546.38538,168,11196,24373
point,426,16,0,15,10396.32476,20782.01306,252,11552,21140
point,1294,16,1,15,13649.8754,11928.90202,504.5,13536,12144
point,424,16,0,15,11060.65595,18231.95225,224,11253,18445
point,423,16,1,15,11894.85614,17744.62117,112,12002,17946
point,422,16,1,15,14671.01935,26342.61291,448,14682,26123
point,1407,16,0,15,14634.21628,21384.7847,448,14640,21330
point,1137,16,2,15,18620.93683,10591.884,132,18518,10631
point,1455,16,5,15,10167.49362,16732.0927,31.53125,10305,16741
point,418,16,0,15,8798.090357,17509.5258,224,8834,17418
point,417,16,1,15,20344.70427,19019.99285,504.5,19984,18800
point,416,16,1,15,8572.502943,17902.33251,252,8652,17274
point,415,16,3,15,6671.223125,17938.10411,126.125,6772,17941
point,414,16,0,15,13223.74563,12926.49186,168,13220,12936
point,413,16,0,15,12508.692,21322.97712,672,12549,21230
point,412,16,0,15,12309.33027,7471.972277,298,12313,7705
point,411,16,0,15,21029.80894,18043.44992,132,21029,18051
point,1292,16,2,15,14647.98023,28310.3386,252.25,14736,28489
point,1291,16,2,15,15520.60786,29552.15373,252.25,15497,29277
point,408,16,2,15,13025.10676,13350.84779,252.25,12975,13445
point,407,16,0,15,8718.035175,16699.49398,252,8752,16404
point,406,16,0,15,12878.69556,18492.83518,672,13000,18506
point,405,16,0,15,8778.582823,19510.6334,504,8843,19730
point,404,16,1,15,12736.90166,11758.90694,504.5,12284,12624
point,1373,16,0,15,8934.82166,15374.22902,252,8752,16404
point,402,16,2,15,10209.85396,18892.50901,252.25,10100,18878
point,401,16,2,15,16538.52773,11789.55366,252.25,16558,11752
point,400,16,0,15,11591.13159,18719.70507,198,11666,18650
point,1215,16,1,15,12190.33772,22044.51814,336,12191,22043
point,398,16,0,15,12372.9659,12655.16065,168,12284,12624
point,397,16,0,15,19176.58902,18105.43836,132,18936,18174
point,396,16,0,15,7384.173497,18130.2035,298,7474,18015
point,395,16,2,15,11786.52338,16290.93939,252.25,11784,16295
point,394,16,0,15,7846.366154,15858.83668,298,7872,15825
point,393,16,1,15,10461.58207,18806.34407,448,10472,18718
point,392,16,2,15,12694.59064,8636.758243,252.25,12750,8690
point,391,16,0,15,17614.16762,23108.16578,298,17592,23139
point,390,16,0,15,12901.86002,12840.40783,168,13072,12900
point,389,16,0,15,12134.43248,19158.11755,168,12167,19222
point,388,16,2,15,9249.686017,17255.58023,252.25,9217,17255
point,387,16,0,15,12368.09744,12653.45545,168,12284,12624
point,386,16,0,15,11940.01128,17829.49108,112,11836,17634
point,385,16,1,15,11635.77221,23348.0546,336,11494,23686
point,384,16,5,15,10823.61353,15566.29852,31.53125,10899,15845
point,383,16,0,15,10017.8258,17836.09671,336,9567,17790
point,1136,16,2,15,12132.49209,17752.36915,252.25,12087,17488
point,381,16,2,15,14672.274,24255.89182,224,14668,24008
point,1182,16,3,15,6571.299333,21528.61136,126.125,6681,21451
point,379,16,0,15,5502.084887,19235.61955,149,5517,19259
point,1440,16,1,15,8658.332797,11842.02701,298,8549,11912
point,377,16,0,15,6160.068725,21060.08729,672,6050,21093
point,376,16,0,15,12128.34376,15667.14061,336,12104,15728
point,1181,16,0,15,10066.22613,14614.26989,448,10047,14615
point,374,16,0,15,10100.66262,13678.06413,252,10544,13292
point,373,16,1,15,7144.149032,17992.83078,504.5,7255,17998
point,372,16,0,15,9768.275383,12125.12564,336,9659,11943
point,371,16,0,15,17768.61821,18465.01965,132,17739,18383
disappearpoint,1135,15,0,15,12121,13865,0,12121,13865
point,1134,16,0,15,15639.60096,15095.91734,672,15733,15033
point,368,16,1,15,9962.76891,7974.352671,448,9701,8237
point,367,16,0,15,11756.40247,21391.0444,672,11608,21284
disappearpoint,366,15,1,15,6655,18344,0,6655,18344
point,1133,16,1,15,9978.316316,20775.67318,504.5,10364,20772
point,1255,16,2,15,15119.87559,10869.93135,252.25,14480,10608
point,1098,16,3,15,9197.61439,17718.03623,126.125,9111,17663
point,362,16,0,15,11154.68331,13102.77419,504,11396,13028
point,361,16,2,15,5332.013918,17822.76125,252.25,5368,17826
point,360,16,1,15,11172.42452,11075.10731,448,11235,11190
point,1405,16,1,15,7504.625023,16287.12128,298,7647,16122
point,358,16,0,15,9550.645542,14245.12025,252,9160,14804
point,1492,16,0,15,20003.37417,15805.41755,132,20042,16127
point,356,16,0,15,11148.9462,14844.95175,672,11090,14578
point,355,16,1,15,15494.41989,8557.591358,298,15653,8595
point,354,16,1,15,10153.52618,17849.85113,336,10056,17840
point,353,16,1,15,14734.60426,23697.48085,224,14675,23986
point,1439,16,4,15,5025.88473,20044.063,63.0625,4986,20042
point,351,16,0,15,11701.53,18805.74171,112,11974,18944
point,350,16,1,15,8406.342479,19607.29603,336,8405,19607
point,349,16,0,15,3895.234451,11144.5349,74,3756,11304
point,1117,16,1,15,5091.211342,23985.60202,132,5058,22845
point,1254,16,0,15,12370.92363,15097.00231,336,12415,14998
point,346,16,2,15,11729.54908,23121.89348,168,11906,22694
point,345,16,0,15,16381.25218,10370.36742,298,16389,10404
point,344,16,0,15,9193.408873,20291.47387,504,9356,20552
point,343,16,0,15,12112.98274,29878.99311,672,11965,29682
point,342,16,3,15,7281.795809,18713.18906,126.125,7267,18692
point,341,16,3,15,6746.229702,17940.25947,126.125,6772,17941
disappearpoint,340,15,0,15,13260,15620,0,13260,15620
point,339,16,0,15,10445.98669,13184.01188,336,10318,13043
point,1180,16,0,15,11406.78019,15570.20738,672,11416,15588
point,1358,16,0,15,15410.43387,11337.19671,132,15361,11342
point,336,16,0,15,7608.848585,16166.24661,298,7478,16318
point,1205,16,1,15,10335.53272,17043.10619,504.5,10347,16927
point,334,16,3,15,14159.76139,16051.43583,126.125,14279,16034
point,333,16,0,15,9291.051104,20447.92984,504,9356,20552
point,1314,16,2,15,9414.715105,14439.59007,252,9160,14804
point,331,16,0,15,7563.042464,18317.8844,298,7462,18456
point,330,16,0,15,13545.80306,16151.84127,672,13601,16136
point,1332,16,1,15,14678.31817,24593.27195,448,14677,24530
point,328,16,1,15,9373.080611,17741.11126,504.5,9400,17752
point,327,16,5,15,13272.83171,14494.41482,31.53125,13134,14500
point,326,16,1,15,15026.90736,13265.26766,448,15114,13360
point,325,16,1,15,7369.305345,20291.69466,504.5,7363,20298
point,324,16,0,15,11045.64523,24728.79,168,11196,24373
point,323,16,1,15,11115.45943,21004.77531,252,11552,21140
point,322,16,0,15,18457.02726,23220.59341,1009,17968,22616
point,1130,16,0,15,11768.92206,17006.84412,448,11738,16945
point,320,16,0,15,9686.827014,20678.02934,504,9944,20776
point,1095,16,0,15,15409.27009,28215.43693,298,15392,28001
point,318,16,3,15,14786.75855,12675.16282,126.125,14631,12806
point,1213,16,0,15,11003.67914,13948.09355,672,11021,14078
point,316,16,1,15,11201.41569,24360.56397,504.5,11250,24249
point,1459,16,0,15,13538.63086,5496.241684,132,14265,5564
point,314,16,0,15,10129.95382,13652.55696,504,9708,14020
point,313,16,3,15,15071.1359,9286.227751,126.125,14861,9780
point,312,16,0,15,11891.62639,18326.56721,88,11809,18359
point,1094,16,0,15,11182.59075,24404.73079,168,11196,24373
point,310,16,0,15,19346.21383,18405.83173,672,19984,18800
point,1458,16,1,15,11159.63346,24459.05548,168,10893,25090
point,308,16,0,15,11527.33297,12977.16143,504,11396,13028
point,1253,16,0,15,9447.952242,14392.03913,252,9160,14804
point,306,16,0,15,10436.80857,18985.71313,224,10417,19094
point,1212,16,0,15,7375.776559,21156.3797,298,7264,21205
point,304,16,0,15,8641.037319,19042.23519,504,8843,19730
point,303,16,0,15,14624.69397,10282.2409,448,14480,10608
disappearpoint,302,15,0,15,12731,18383,0,12731,18383
point,301,16,2,15,17736.25486,18366.96262,132,17739,18383
point,300,16,0,15,12640.57135,14342.6081,672,12692,14109
point,299,16,0,15,8662.95132,17178.72352,252,8752,16404
point,1129,16,0,15,13572.06444,8255.270034,448,13673,8261
point,297,16,1,15,10570.30873,6383.338126,298,10617,6342
point,296,16,5,15,13587.73816,19997.77514,31.53125,13417,20016
point,295,16,1,15,19573.21824,11684.53442,504.5,19502,11676
point,294,16,1,15,10222.44397,12882.07328,336,10277,12973
point,293,16,2,15,5048.527321,22848.47019,132,5058,22845
point,292,16,2,15,11071.29095,24668.1036,168,11196,24373
point,291,16,2,15,11382.04893,16869.98283,224,11567,16891
point,290,16,0,15,10627.48067,13363.25102,336,10701,13426
point,289,16,3,15,9707.04187,12023.06978,126.125,9935,12403
point,1331,16,1,15,8455.246087,16205.67296,298,8381,16296
point,287,16,1,15,13321.53436,12678.25894,168,13220,12936
disappearpoint,286,15,0,15,10594,7110,0,10594,7110
point,1372,16,3,15,11521.54372,16885.83451,126.125,11567,16891
point,1240,16,4,15,13294.37108,4881.05231,63.0625,13379,4959
point,283,16,1,15,9602.918913,16043.73215,298,9599,16022
point,282,16,0,15,12095.52064,7491.323173,198,12086,7382
point,281,16,5,15,12162.7938,19213.74938,31.53125,12167,19222
point,1290,16,2,15,6822.410087,16038.38136,252.25,7013,16033
point,279,16,0,15,14100.66386,16060.07745,672,14067,16065
point,278,16,3,15,15728.75146,11139.9226,126.125,15779,11295
point,277,16,3,15,13077.88962,14742.0013,126.125,13126,14733
point,276,16,3,15,21035.61595,17803.12525,126.125,21029,17718
point,1178,16,2,15,11693.85147,16905.20853,252.25,11711,16906
point,274,16,1,15,9586.951157,11540.23361,298,9836,11388
point,1330,16,3,15,11397.30839,18611.7889,126.125,11422,18638
point,272,16,0,15,11665.1826,18787.2981,112,11974,18944
point,271,16,1,15,18289.25713,23924.73994,504.5,18336,23977
point,270,16,2,15,8835.324052,19727.47294,252.25,8843,19730
point,269,16,2,15,12253.92363,19391.81518,168,12393,19662
point,268,16,1,15,17270.75886,13282.60372,132,17248,13289
point,267,16,0,15,11668,7896.609545,198,11668,7878
point,266,16,1,15,10428.96925,21242.66187,504.5,10389,21253
point,265,16,1,15,12296.42643,18401.52318,448,12292,18433
point,264,16,3,15,15911.07318,14806.35727,126.125,15863,14909
point,263,16,1,15,12052.76759,15855.58103,504.5,12061,15835
point,262,16,0,15,8201.643472,19582.24355,336,8405,19607
point,261,16,1,15,11208.26689,24344.83158,336,11250,24249
point,260,16,1,15,9351.395952,14530.17805,252,9160,14804
point,259,16,1,15,5224.025993,20063.82625,298,5350,20077
point,258,16,0,15,8554.113895,18223.71247,504,8548,18096
point,257,16,1,15,11696.74018,18803.31123,112,11570,18739
point,256,16,3,15,15581.29853,15135.19221,126.125,15494,15194
point,255,16,3,15,14873.53584,14634.03652,126.125,14869,14668
point,254,16,0,15,8808.09486,16088.03712,252,8752,16404
point,253,16,0,15,13232.89043,20509.38006,672,13188,20476
point,252,16,1,15,15184.70136,25473.57133,298,15057,23925
point,1329,16,2,15,11716.77109,18813.47543,112,11570,18739
point,1489,16,4,15,13229.85802,8236.520897,63.0625,13305,8242
point,249,16,1,15,11899.71516,18906.30596,112,11974,18944
point,248,16,2,15,10261.38642,8133.823523,252.25,10515,8400
point,1177,16,0,15,12674.83421,20015.62159,336,12517,19916
point,246,16,0,15,11120.11833,17701.99354,448,11306,17613
point,245,16,0,15,15987.9834,22908.13719,298,15970,22902
point,244,16,0,15,14539.92703,28091.01359,298,14501,28012
point,243,16,1,15,12307.9881,18319.30682,224,12319,18241
point,242,16,3,15,3996.853685,17942.29813,126.125,4116,17954
point,241,16,1,15,16849.88514,12716.62403,504.5,16749,12886
point,240,16,0,15,5222.718829,16541.51873,298,5215,16557
point,1396,16,1,15,11960.34084,21548.01126,504.5,11945,21525
point,238,16,0,15,16426.49855,18500.09851,672,16483,18502
point,237,16,4,15,7759.732817,17234.10358,63.0625,7748,17265
point,1454,16,0,15,7205.993341,20424.43944,672,7122,20487
point,235,16,0,15,12103.51187,19097.46559,168,12063,19018
point,1478,16,0,15,8758.70059,11975.43458,298,8674,11832
point,233,16,0,15,4899.000151,20044.71875,298,4826,20047
point,232,16,2,15,5590.153618,19400.94705,252.25,5598,19779
point,231,16,2,15,11713.80607,18811.9709,112,11570,18739
point,230,16,0,15,8828.512478,15973.03175,252,8752,16404
point,1128,16,0,15,19019.21013,18431.58496,132,18950,18236
point,228,16,0,15,9005.383336,17519.56675,336,9042,17545
point,1327,16,0,15,15570.50765,22661.52671,298,15443,22604
point,1288,16,0,15,15677.79397,12119.61361,298,15644,12105
point,1436,16,0,15,9419.685489,17813.42137,298,9482,17829
point,1404,16,2,15,3976.991308,11050.89884,74,3756,11304
point,223,16,0,15,8660.271457,17202.03833,252,8752,16404
point,1359,16,0,15,13255.37327,20526.09807,336,13266,20534
point,1174,16,0,15,11976.90949,17339.87826,448,11977,17340
point,220,16,1,15,12175.11615,19237.99359,504.5,12167,19222
point,219,16,0,15,10648.08606,27228.59795,298,10667,27212
point,218,16,1,15,14738.46455,23678.79478,224,14744,23652
point,1127,16,0,15,15265.39384,29561.53113,149,15375,29785
point,216,16,2,15,16111.53804,11497.10747,252.25,16046,11507
point,215,16,3,15,19243.03578,11682.27352,126.125,19348,11666
point,214,16,1,15,8855.729279,17415.61984,336,8839,17404
point,213,16,0,15,19984,18561.42626,1009,19984,18800
point,212,16,0,15,11381.56252,15521.5417,336,11416,15588
point,211,16,1,15,20941.96799,18365.12915,132,20971,18248
point,210,16,2,15,14657.20133,22363.18109,252.25,14711,22946
point,209,16,2,15,12320.29292,8052.872497,149,12313,7705
disappearpoint,208,15,3,15,10149,14130,0,10149,14130
point,1163,16,4,15,18567.96513,24963.10816,63.0625,18906,24628
point,1287,16,2,15,8623.69064,8565.90719,252.25,8497,8734
point,205,16,5,15,15511.38023,29444.60405,31.53125,15497,29277
point,1251,16,1,15,5593.707112,13894.89907,504.5,5756,14288
point,203,16,0,15,8903.417871,19826.80992,504,9356,20552
point,202,16,2,15,9676.13387,15406.63183,252.25,9691,15453
point,1457,16,1,15,11918.89165,17789.79635,112,11836,17634
point,200,16,0,15,11965.79415,21451.20056,504,12036,21504
point,199,16,5,15,10427.78402,5223.350567,31.53125,10425,5389
point,1370,16,0,15,11209.48963,12678.31095,298,11057,12404
point,197,16,0,15,11279.19816,16918.38607,448,11286,16906
point,196,16,0,15,11923.45081,17798.36537,112,12002,17946
point,1475,16,0,15,11315.41253,24100.0029,336,11279,24184
point,194,16,0,15,15124.49583,22976.98515,298,15130,23016
point,193,16,0,15,10001.67303,12476.05952,298,10087,12362
point,192,16,5,15,15763.46404,14080.46015,31.53125,15782,14101
point,191,16,0,15,11843.34002,17647.7957,112,11836,17634
point,1326,16,0,15,10198.02194,7635.597772,298,10196,7699
point,189,16,1,15,12788.64254,12800.75297,168,13072,12900
point,188,16,2,15,14229.1239,21143.55099,198,14196,21240
point,187,16,0,15,13440.67332,6909.423545,672,13474,7191
point,186,16,0,15,11884.70994,22745.62839,168,11666,23276
disappearpoint,185,15,0,15,12833,20869,0,12833,20869
point,1093,16,1,15,18955.55902,23176.21939,298,18430,22634
point,1173,16,0,15,3689.317318,21758.57889,132,3822,21732
point,1286,16,1,15,11177.97111,17102.71928,224,11286,16906
point,181,16,1,15,11441.23024,25135.64052,448,11426,25135
point,180,16,1,15,12323.72977,8182.066506,224,12729,8219
point,179,16,0,15,10244.18173,12553.27977,198,10236,12558
point,178,16,1,15,10486.69184,13228.85959,336,10544,13292
point,177,16,2,15,13392.35126,6046.103513,252.25,13389,6463
point,176,16,0,15,12304.54956,19490.16659,168,12201,19289
point,175,16,2,15,17396.97599,12172.98381,132,17390,12136
point,174,16,2,15,13676.44574,19184.38974,252.25,13631,19222
point,173,16,0,15,9341.294415,20528.43666,504,9356,20552
point,172,16,2,15,10139.90631,21217.87588,252.25,10172,21086
point,171,16,0,15,8542.680818,17184.70876,672,8259,16953
point,170,16,0,15,3554.128729,11686.03595,298,3756,11304
point,169,16,1,15,14671.86042,24231.90416,224,14677,24530
point,168,16,0,15,5419.839194,14802.55492,298,5474,14760
point,167,16,3,15,13474.42686,8861.067875,126.125,13308,9968
point,1210,16,0,15,10292.41396,17863.6126,336,10573,17890
point,165,16,0,15,12331.90314,12532.49961,1009,12284,12624
point,164,16,3,15,4649.564342,19838.58762,126.125,4845,19704
point,1209,16,0,15,12845.77803,21571.09788,298,12841,21579
point,1434,16,2,15,13916.18767,16087.76412,252.25,13749,16113
point,161,16,2,15,13114.19212,13177.3469,252.25,13099,13212
point,160,16,4,15,12955.09371,27637.86615,63.0625,12694,27459
point,159,16,1,15,11156.85382,24465.63305,168,11196,24373
point,1490,16,1,15,12563.43909,11462.63565,298,12557,11325
point,1172,16,1,15,12765.27665,9754.196067,448,12993,9866
point,156,16,2,15,7123.328878,18955.29468,252.25,7248,18915
point,155,16,1,15,7839.221806,15868.26722,298,7647,16122
point,1208,16,3,15,9917.776447,7831.607381,126.125,9992,7896
point,1393,16,4,15,16063.9484,14435.06076,63.0625,15937,14751
point,152,16,0,15,21034.68668,17791.16865,132,21044,17911
point,151,16,1,15,6056.714708,20160.95924,298,5966,20148
point,150,16,0,15,18069.44186,11655.4646,672,17905,11608
point,149,16,0,15,13596.45584,19965.45682,298,13598,19932
point,148,16,0,15,5322.10836,19051.47541,298,5287,19018
point,1487,16,1,15,11782.1647,22994.30061,168,11666,23276
point,1250,16,0,15,10179.12635,13609.73686,504,10544,13292
point,145,16,0,15,12012.54923,22452.06407,336,12191,22043
point,1249,16,0,15,13298.36947,12737.06211,168,13220,12936
point,143,16,2,15,9978.372643,18254.36494,252.25,9806,18205
point,142,16,3,15,15152.13827,23025.43967,126.125,15130,23016
point,1248,16,1,15,13421.18586,12425.29744,168,13428,12408
disappearpoint,140,15,2,15,11508,16441,0,11508,16441
point,139,16,2,15,12812.62907,18486.46115,252.25,12734,18479
point,1170,16,1,15,10501.02825,18482.41285,298,10472,18718
point,137,16,1,15,11110.50051,24575.32057,168,11196,24373
point,1324,16,0,15,18155.79599,24387.83514,132,17719,24776
point,135,16,0,15,15486.75459,29738.7857,672,15375,29785
disappearpoint,134,15,0,15,11434,16462,0,11434,16462
point,1357,16,0,15,12441.80149,14939.39408,336,12490,14834
point,132,16,3,15,12577.59708,15030.53662,126.125,12683,14864
point,131,16,2,15,14745.36572,9678.48768,252.25,14850,9778
